FileName,NoRemoval,SimpleRemoval,FullRemoval,RemovedSimpleTokens,RemovedFullTokens,RemovedManualTokens,TimeNoRemoval(ms),TimeSimpleRemoval(ms),TimeFullRemoval(ms),JavaLanguageFeatureNotSupported,CpgErrorException,RuntimeException,tokensSound,simpleRemovalSound,removalSound
progpedia/00000006/ACCEPTED/00114_00001/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,9.38,8.50,10.46,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00113_00001/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,12.22,10.42,11.82,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00089_00001/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,11.55,11.61,12.85,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00180_00002/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,10.31,8.52,11.04,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00027_00004/CigarrasTontas.java,100.0000,100.0000,0.0000,0.0000,41.0000,0.0000,18.27,16.68,20.42,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00107_00001/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,12.43,11.48,12.76,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00001_00001/CigarrasTontas.java,100.0000,100.0000,0.0000,0.0000,57.0000,0.0000,39.88,37.92,37.16,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00219_00004/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.35,19.23,20.94,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00134_00002/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,24.85,22.69,26.83,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00159_00002/cigarras_tontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,9.55,7.30,8.56,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00119_00001/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,7.70,6.21,6.92,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00082_00001/ProblemaC.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,12.13,11.80,13.32,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00075_00001/CT.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,17.23,17.42,17.73,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00010_00002/cigarras.java,100.0000,100.0000,0.0000,0.0000,53.0000,0.0000,25.96,26.40,26.30,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00057_00004/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,14.39,14.90,18.12,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00091_00001/ProblemaC.java,100.0000,100.0000,0.0000,0.0000,34.0000,0.0000,15.81,15.20,19.14,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00109_00003/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,13.44,11.80,13.35,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00115_00001/ProbC.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,12.68,10.25,12.77,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00096_00009/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,28.73,27.82,29.32,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00217_00003/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,12.08,11.16,13.38,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00173_00001/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,11.13,10.77,12.57,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00130_00001/A.java,66.9600,66.9600,100.0000,0.0000,38.0000,38.0000,21.71,21.57,36.28,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00013_00002/ProbA.java,100.0000,100.0000,0.0000,0.0000,49.0000,0.0000,32.55,34.59,31.82,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00150_00001/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,14.53,14.67,28.36,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00151_00003/ProbA.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,39.78,43.64,47.66,false,false,false,true,true,true
