FileName,NoRemoval,SimpleRemoval,FullRemoval,TimeNoRemoval(ms),TimeSimpleRemoval(ms),TimeFullRemoval(ms),JavaLanguageFeatureNotSupported,CpgErrorException
progpedia/00000039/WRONG_ANSWER/00085_00002/p007.java,100.0000,100.0000,100.0000,12.36,10.15,14.98,false,false
progpedia/00000039/WRONG_ANSWER/00077_00009/SomasProx.java,100.0000,100.0000,100.0000,10.70,11.78,19.01,false,false
progpedia/00000039/WRONG_ANSWER/00050_00005/somas.java,100.0000,100.0000,100.0000,12.32,12.45,18.22,false,false
progpedia/00000039/WRONG_ANSWER/00135_00004/MergeSort.java,100.0000,100.0000,100.0000,7.70,8.16,11.45,false,false
progpedia/00000039/WRONG_ANSWER/00057_00002/SomasProx.java,100.0000,100.0000,100.0000,15.10,14.28,20.15,false,false
progpedia/00000039/WRONG_ANSWER/00099_00007/m.java,100.0000,100.0000,0.0000,14.19,12.89,23.64,true,false
progpedia/00000039/WRONG_ANSWER/00077_00007/SomasProx.java,100.0000,100.0000,100.0000,10.51,10.92,16.54,false,false
progpedia/00000039/WRONG_ANSWER/00099_00011/m.java,100.0000,100.0000,0.0000,15.62,15.06,23.92,true,false
progpedia/00000039/WRONG_ANSWER/00110_00006/Somas2.java,100.0000,100.0000,58.1800,14.36,12.22,18.86,false,false
progpedia/00000039/WRONG_ANSWER/00196_00002/prob06.java,100.0000,100.0000,100.0000,10.32,10.45,17.15,false,false
progpedia/00000039/WRONG_ANSWER/00235_00001/Prob7.java,100.0000,100.0000,100.0000,15.05,16.65,33.30,false,false
progpedia/00000039/WRONG_ANSWER/00053_00006/Proximas.java,100.0000,100.0000,100.0000,20.16,20.39,35.54,false,false
progpedia/00000039/WRONG_ANSWER/00210_00002/CloseSum.java,100.0000,100.0000,100.0000,12.22,10.81,21.97,false,false
progpedia/00000039/WRONG_ANSWER/00103_00002/DAA7.java,100.0000,100.0000,100.0000,10.22,10.02,16.81,false,false
progpedia/00000039/WRONG_ANSWER/00173_00001/Somas.java,100.0000,100.0000,100.0000,10.17,9.12,13.86,false,false
progpedia/00000039/WRONG_ANSWER/00002_00005/Prob06.java,100.0000,100.0000,100.0000,17.19,18.23,31.52,false,false
progpedia/00000039/WRONG_ANSWER/00222_00012/Somas.java,100.0000,100.0000,100.0000,11.18,10.10,13.94,false,false
progpedia/00000039/WRONG_ANSWER/00170_00001/Sum.java,100.0000,100.0000,100.0000,23.71,24.65,92.03,false,false
progpedia/00000039/WRONG_ANSWER/00074_00002/SomasMaisProximas.java,100.0000,100.0000,100.0000,17.24,13.85,40.00,false,false
progpedia/00000039/WRONG_ANSWER/00077_00008/SomasProx.java,100.0000,100.0000,100.0000,10.83,10.17,17.01,false,false
progpedia/00000039/WRONG_ANSWER/00235_00002/Somas.java,100.0000,100.0000,100.0000,16.60,16.19,31.09,false,false
progpedia/00000039/WRONG_ANSWER/00226_00001/P6.java,100.0000,100.0000,100.0000,6.02,5.14,7.31,false,false
progpedia/00000039/WRONG_ANSWER/00103_00006/DAA7.java,100.0000,100.0000,100.0000,10.62,10.58,17.06,false,false
progpedia/00000039/WRONG_ANSWER/00078_00005/Soma.java,100.0000,100.0000,100.0000,11.84,10.43,16.82,false,false
progpedia/00000039/WRONG_ANSWER/00110_00008/Somas2.java,100.0000,100.0000,55.1700,12.78,12.28,19.51,false,false
progpedia/00000039/WRONG_ANSWER/00057_00007/SomasProx.java,100.0000,100.0000,100.0000,17.36,17.93,28.20,false,false
progpedia/00000039/WRONG_ANSWER/00233_00001/Ex6.java,100.0000,100.0000,100.0000,26.84,29.04,68.60,false,false
progpedia/00000039/WRONG_ANSWER/00142_00001/somas_mais.java,100.0000,100.0000,0.0000,24.56,24.09,38.71,true,false
progpedia/00000039/WRONG_ANSWER/00049_00002/Somas.java,100.0000,100.0000,100.0000,11.12,9.68,15.93,false,false
progpedia/00000039/WRONG_ANSWER/00099_00006/m.java,100.0000,100.0000,0.0000,13.33,11.29,24.88,true,false
progpedia/00000039/WRONG_ANSWER/00077_00005/SomasProx.java,100.0000,100.0000,100.0000,21.46,20.83,86.22,false,false
progpedia/00000039/WRONG_ANSWER/00077_00006/SomasProx.java,100.0000,100.0000,100.0000,22.72,24.59,122.12,false,false
progpedia/00000039/WRONG_ANSWER/00184_00006/prob6.java,100.0000,100.0000,100.0000,15.77,15.21,26.60,false,false
progpedia/00000039/WRONG_ANSWER/00074_00001/SomasMaisProximas.java,100.0000,100.0000,100.0000,12.04,12.25,42.37,false,false
progpedia/00000039/WRONG_ANSWER/00075_00007/SomasMaisProximas.java,1.0000,1.0000,1.0000,9.12,3.20,2.55,false,true
progpedia/00000039/WRONG_ANSWER/00027_00002/D007.java,100.0000,100.0000,100.0000,17.46,16.64,81.05,false,false
progpedia/00000039/WRONG_ANSWER/00185_00001/prob6.java,100.0000,100.0000,100.0000,8.25,8.30,11.83,false,false
progpedia/00000039/WRONG_ANSWER/00184_00009/prob6.java,100.0000,100.0000,100.0000,12.40,10.96,16.27,false,false
progpedia/00000039/WRONG_ANSWER/00077_00014/SomasProx.java,100.0000,100.0000,100.0000,13.04,11.32,18.81,false,false
progpedia/00000039/WRONG_ANSWER/00053_00009/Proximas.java,100.0000,100.0000,100.0000,13.19,14.51,25.10,false,false
progpedia/00000039/WRONG_ANSWER/00077_00002/SomasProx.java,100.0000,100.0000,100.0000,24.60,23.28,111.56,false,false
progpedia/00000039/WRONG_ANSWER/00155_00002/Somas007.java,100.0000,100.0000,100.0000,11.27,11.51,17.39,false,false
progpedia/00000039/WRONG_ANSWER/00077_00011/SomasProx.java,100.0000,100.0000,100.0000,12.13,10.77,17.38,false,false
progpedia/00000039/WRONG_ANSWER/00077_00001/SomasProx.java,100.0000,100.0000,100.0000,18.13,18.39,82.78,false,false
progpedia/00000039/WRONG_ANSWER/00077_00003/SomasProx.java,100.0000,100.0000,100.0000,34.98,38.88,138.54,false,false
progpedia/00000039/WRONG_ANSWER/00017_00002/Somas.java,100.0000,100.0000,100.0000,11.87,10.01,19.43,false,false
progpedia/00000039/WRONG_ANSWER/00009_00002/prob7.java,100.0000,100.0000,100.0000,8.95,9.84,13.27,false,false
progpedia/00000039/WRONG_ANSWER/00096_00011/Somas.java,100.0000,100.0000,100.0000,15.95,16.48,32.48,false,false
progpedia/00000039/WRONG_ANSWER/00077_00012/SomasProx.java,100.0000,100.0000,100.0000,12.63,11.33,18.38,false,false
progpedia/00000039/WRONG_ANSWER/00184_00004/prob6.java,100.0000,100.0000,100.0000,10.35,8.67,12.51,false,false
progpedia/00000039/WRONG_ANSWER/00096_00001/Somas.java,100.0000,100.0000,100.0000,56.15,11.27,17.56,false,false
progpedia/00000039/WRONG_ANSWER/00222_00011/Somas.java,100.0000,100.0000,100.0000,10.22,8.86,13.50,false,false
progpedia/00000039/WRONG_ANSWER/00002_00004/Prob06.java,100.0000,100.0000,100.0000,15.52,15.59,25.37,false,false
progpedia/00000039/WRONG_ANSWER/00079_00008/problema6.java,100.0000,100.0000,100.0000,14.47,14.47,30.99,false,false
progpedia/00000039/WRONG_ANSWER/00096_00005/Somas.java,100.0000,100.0000,100.0000,15.27,12.67,31.90,false,false
progpedia/00000039/WRONG_ANSWER/00177_00002/prob06.java,100.0000,100.0000,0.0000,12.61,12.97,21.92,true,false
progpedia/00000039/WRONG_ANSWER/00075_00008/SomasMaisProximas.java,1.0000,1.0000,1.0000,5.70,1.31,1.46,false,true
progpedia/00000039/WRONG_ANSWER/00013_00004/soma.java,100.0000,100.0000,100.0000,10.20,10.00,15.85,false,false
progpedia/00000039/WRONG_ANSWER/00049_00005/Somas.java,100.0000,100.0000,100.0000,13.27,12.79,19.44,false,false
progpedia/00000039/WRONG_ANSWER/00110_00005/Somas2.java,100.0000,100.0000,59.2600,11.09,11.35,18.69,false,false
progpedia/00000039/WRONG_ANSWER/00079_00007/problema6.java,100.0000,100.0000,100.0000,15.45,14.84,30.49,false,false
progpedia/00000039/WRONG_ANSWER/00148_00004/somas007.java,100.0000,100.0000,100.0000,13.32,12.26,22.11,false,false
progpedia/00000039/WRONG_ANSWER/00081_00001/ClosestSums.java,100.0000,100.0000,100.0000,12.56,12.33,46.89,false,false
progpedia/00000039/WRONG_ANSWER/00196_00001/prob06.java,100.0000,100.0000,100.0000,8.91,10.26,15.31,false,false
progpedia/00000039/WRONG_ANSWER/00062_00002/smpro.java,100.0000,100.0000,100.0000,11.02,10.46,20.31,false,false
progpedia/00000039/WRONG_ANSWER/00154_00003/Ex007.java,100.0000,100.0000,100.0000,11.74,10.70,17.24,false,false
progpedia/00000039/WRONG_ANSWER/00042_00015/Somas.java,100.0000,100.0000,0.0000,29.36,32.35,31.32,true,false
progpedia/00000039/WRONG_ANSWER/00139_00004/SomasProximas.java,100.0000,100.0000,0.0000,9.30,9.39,10.71,true,false
progpedia/00000039/WRONG_ANSWER/00110_00003/Somas.java,100.0000,100.0000,100.0000,13.10,12.42,24.49,false,false
progpedia/00000039/WRONG_ANSWER/00210_00003/CloseSum.java,100.0000,100.0000,100.0000,11.42,11.16,25.64,false,false
progpedia/00000039/WRONG_ANSWER/00201_00002/prob6.java,100.0000,100.0000,100.0000,9.98,8.21,20.17,false,false
progpedia/00000039/WRONG_ANSWER/00099_00008/m.java,100.0000,100.0000,0.0000,13.90,12.77,22.17,true,false
progpedia/00000039/WRONG_ANSWER/00053_00008/Proximas.java,100.0000,100.0000,100.0000,13.46,17.28,28.14,false,false
progpedia/00000039/WRONG_ANSWER/00210_00004/CloseSum.java,100.0000,100.0000,100.0000,13.41,12.11,28.04,false,false
progpedia/00000039/WRONG_ANSWER/00154_00007/Ex007.java,100.0000,100.0000,100.0000,11.15,10.79,17.64,false,false
progpedia/00000039/WRONG_ANSWER/00096_00007/Somas.java,100.0000,100.0000,100.0000,12.68,12.64,26.94,false,false
progpedia/00000039/WRONG_ANSWER/00233_00003/Ex6.java,100.0000,100.0000,100.0000,32.75,34.29,60.61,false,false
progpedia/00000039/WRONG_ANSWER/00053_00003/Proximas.java,100.0000,100.0000,0.0000,19.88,20.81,22.79,true,false
progpedia/00000039/WRONG_ANSWER/00096_00002/Somas.java,100.0000,100.0000,100.0000,10.68,9.67,17.14,false,false
progpedia/00000039/WRONG_ANSWER/00042_00010/Somas.java,100.0000,100.0000,0.0000,25.22,17.59,19.94,true,false
progpedia/00000039/WRONG_ANSWER/00075_00002/SomasMaisProximas.java,1.0000,1.0000,1.0000,2.25,1.80,1.57,false,true
progpedia/00000039/WRONG_ANSWER/00081_00002/ClosestSums.java,100.0000,100.0000,100.0000,12.91,14.19,27.11,false,false
progpedia/00000039/WRONG_ANSWER/00020_00002/D007.java,100.0000,100.0000,100.0000,10.54,10.21,25.28,false,false
progpedia/00000039/WRONG_ANSWER/00177_00003/prob06.java,100.0000,100.0000,0.0000,12.17,12.93,22.20,true,false
progpedia/00000039/WRONG_ANSWER/00099_00009/m.java,100.0000,100.0000,0.0000,14.63,12.91,21.71,true,false
progpedia/00000039/WRONG_ANSWER/00184_00003/prob6.java,100.0000,100.0000,100.0000,13.23,12.08,18.75,false,false
progpedia/00000039/WRONG_ANSWER/00222_00005/Somas.java,100.0000,100.0000,100.0000,14.68,11.91,14.21,false,false
progpedia/00000039/WRONG_ANSWER/00184_00008/prob6.java,100.0000,100.0000,100.0000,10.74,12.35,15.52,false,false
progpedia/00000039/WRONG_ANSWER/00075_00005/SomasMaisProximas.java,1.0000,1.0000,1.0000,12.35,1.32,1.42,false,true
progpedia/00000039/WRONG_ANSWER/00201_00004/prob6.java,100.0000,100.0000,100.0000,9.71,9.35,19.40,false,false
progpedia/00000039/WRONG_ANSWER/00193_00002/ProbB.java,100.0000,100.0000,100.0000,11.87,10.33,32.19,false,false
progpedia/00000039/WRONG_ANSWER/00074_00003/SomasMaisProximas.java,100.0000,100.0000,100.0000,13.69,15.15,86.12,false,false
progpedia/00000039/WRONG_ANSWER/00177_00004/prob06.java,100.0000,100.0000,0.0000,13.89,14.75,57.07,true,false
progpedia/00000039/WRONG_ANSWER/00178_00004/Somasprox.java,100.0000,100.0000,0.0000,10.44,10.53,17.65,true,false
progpedia/00000039/WRONG_ANSWER/00155_00003/Somas007.java,100.0000,100.0000,100.0000,11.81,10.48,15.68,false,false
progpedia/00000039/WRONG_ANSWER/00177_00001/prob06.java,100.0000,100.0000,0.0000,11.63,12.22,19.01,true,false
progpedia/00000039/WRONG_ANSWER/00099_00005/m.java,100.0000,100.0000,0.0000,11.23,11.63,20.08,true,false
progpedia/00000039/WRONG_ANSWER/00148_00003/somas007.java,100.0000,100.0000,100.0000,11.06,11.54,24.10,false,false
progpedia/00000039/WRONG_ANSWER/00178_00005/Somasprox.java,100.0000,100.0000,0.0000,12.17,11.09,12.89,true,false
progpedia/00000039/WRONG_ANSWER/00053_00002/Proximas.java,100.0000,100.0000,0.0000,19.63,18.84,21.93,true,false
progpedia/00000039/WRONG_ANSWER/00178_00006/Somasprox.java,100.0000,100.0000,0.0000,12.17,11.40,13.21,true,false
progpedia/00000039/WRONG_ANSWER/00148_00002/somas007.java,100.0000,100.0000,100.0000,15.67,15.50,30.56,false,false
progpedia/00000039/WRONG_ANSWER/00219_00001/p06.java,100.0000,100.0000,100.0000,10.39,9.71,14.87,false,false
progpedia/00000039/WRONG_ANSWER/00096_00008/Somas.java,100.0000,100.0000,100.0000,12.29,14.06,25.64,false,false
progpedia/00000039/WRONG_ANSWER/00166_00002/Prob007.java,100.0000,100.0000,100.0000,9.49,10.34,14.90,false,false
progpedia/00000039/WRONG_ANSWER/00233_00002/Ex6.java,100.0000,100.0000,100.0000,28.81,29.78,53.63,false,false
progpedia/00000039/WRONG_ANSWER/00042_00011/Somas.java,100.0000,100.0000,0.0000,20.47,19.11,22.23,true,false
progpedia/00000039/WRONG_ANSWER/00046_00001/ex7_tentativa2.java,100.0000,100.0000,0.0000,9.46,9.03,12.32,true,false
progpedia/00000039/WRONG_ANSWER/00106_00003/somasmaisproximas.java,100.0000,100.0000,100.0000,8.94,8.64,11.76,false,false
progpedia/00000039/WRONG_ANSWER/00050_00006/somas.java,100.0000,100.0000,100.0000,18.61,19.16,30.82,false,false
progpedia/00000039/WRONG_ANSWER/00020_00003/D007.java,100.0000,100.0000,100.0000,15.31,68.37,26.42,false,false
progpedia/00000039/WRONG_ANSWER/00055_00001/SomasMaisProx.java,100.0000,100.0000,0.0000,10.67,9.98,10.98,true,false
progpedia/00000039/WRONG_ANSWER/00002_00006/Prob06.java,100.0000,100.0000,100.0000,18.24,17.97,29.31,false,false
progpedia/00000039/WRONG_ANSWER/00192_00001/SomasMaisProximas.java,100.0000,100.0000,100.0000,8.51,7.80,16.47,false,false
progpedia/00000039/WRONG_ANSWER/00216_00001/Test.java,100.0000,100.0000,0.0000,9.68,7.28,8.75,true,false
progpedia/00000039/WRONG_ANSWER/00210_00005/CloseSum.java,100.0000,100.0000,100.0000,16.53,15.04,33.19,false,false
progpedia/00000039/WRONG_ANSWER/00096_00006/Somas.java,100.0000,100.0000,100.0000,12.62,12.52,25.60,false,false
progpedia/00000039/WRONG_ANSWER/00233_00004/Ex6.java,100.0000,100.0000,100.0000,29.99,33.47,59.36,false,false
progpedia/00000039/WRONG_ANSWER/00154_00006/Ex007.java,100.0000,100.0000,100.0000,11.67,10.29,17.14,false,false
progpedia/00000039/WRONG_ANSWER/00079_00002/problema5.java,100.0000,100.0000,100.0000,8.99,9.04,12.41,false,false
progpedia/00000039/WRONG_ANSWER/00049_00004/Somas.java,100.0000,100.0000,100.0000,11.37,10.08,14.71,false,false
progpedia/00000039/WRONG_ANSWER/00210_00006/CloseSum.java,100.0000,100.0000,100.0000,14.91,14.91,34.62,false,false
progpedia/00000039/WRONG_ANSWER/00093_00001/soma.java,100.0000,100.0000,100.0000,10.18,8.51,12.25,false,false
progpedia/00000039/WRONG_ANSWER/00110_00007/Somas2.java,100.0000,100.0000,54.2400,11.80,12.39,19.77,false,false
progpedia/00000039/WRONG_ANSWER/00196_00003/prob06.java,100.0000,100.0000,100.0000,11.12,9.66,14.49,false,false
progpedia/00000039/WRONG_ANSWER/00050_00004/somas.java,100.0000,100.0000,100.0000,13.68,15.37,20.84,false,false
progpedia/00000039/WRONG_ANSWER/00099_00010/m.java,100.0000,100.0000,0.0000,18.98,20.95,49.61,true,false
progpedia/00000039/WRONG_ANSWER/00020_00001/D007.java,100.0000,100.0000,100.0000,11.83,8.79,23.18,false,false
progpedia/00000039/WRONG_ANSWER/00110_00004/Somas.java,100.0000,100.0000,100.0000,10.39,10.51,18.36,false,false
progpedia/00000039/WRONG_ANSWER/00155_00004/Somas007.java,100.0000,100.0000,100.0000,11.67,10.45,15.69,false,false
progpedia/00000039/WRONG_ANSWER/00053_00007/Proximas.java,100.0000,100.0000,100.0000,20.24,19.15,39.13,false,false
progpedia/00000039/WRONG_ANSWER/00099_00004/m.java,100.0000,100.0000,0.0000,11.56,11.42,20.03,true,false
progpedia/00000039/WRONG_ANSWER/00036_00001/P07.java,100.0000,100.0000,0.0000,12.89,16.78,15.64,true,false
progpedia/00000039/WRONG_ANSWER/00045_00002/Prob007.java,100.0000,100.0000,100.0000,11.54,11.19,36.11,false,false
progpedia/00000039/WRONG_ANSWER/00028_00001/Problem07.java,100.0000,100.0000,0.0000,18.05,18.23,19.19,true,false
progpedia/00000042/ACCEPTED/00064_00008/Cover.java,100.0000,100.0000,0.0000,10.62,8.80,13.08,true,false
progpedia/00000042/ACCEPTED/00010_00001/Cover.java,100.0000,100.0000,79.4500,7.77,7.51,10.15,false,false
progpedia/00000042/ACCEPTED/00057_00002/minima.java,100.0000,100.0000,77.6100,7.52,7.54,9.90,false,false
progpedia/00000042/ACCEPTED/00084_00004/p009.java,100.0000,100.0000,0.0000,10.77,8.13,9.56,true,false
progpedia/00000042/ACCEPTED/00027_00002/D009.java,100.0000,100.0000,100.0000,8.38,7.68,14.58,false,false
progpedia/00000042/ACCEPTED/00026_00002/intervalScheduling.java,100.0000,100.0000,83.8200,8.84,7.09,9.43,false,false
progpedia/00000042/ACCEPTED/00198_00001/cm.java,100.0000,100.0000,90.9100,6.58,5.58,8.00,false,false
progpedia/00000042/ACCEPTED/00035_00001/coberturaminima10.java,100.0000,100.0000,0.0000,7.76,6.33,7.52,true,false
progpedia/00000042/ACCEPTED/00155_00002/Prob9.java,100.0000,100.0000,0.0000,7.02,6.38,8.43,true,false
progpedia/00000042/ACCEPTED/00183_00009/Prob9.java,100.0000,100.0000,86.7900,6.30,5.40,8.53,false,false
progpedia/00000042/ACCEPTED/00047_00002/ex10.java,100.0000,100.0000,0.0000,7.63,6.70,7.95,true,false
progpedia/00000042/ACCEPTED/00078_00002/p9.java,100.0000,100.0000,80.6500,9.50,7.66,9.55,false,false
progpedia/00000042/ACCEPTED/00015_00002/Cobertura.java,100.0000,100.0000,0.0000,8.92,7.66,8.83,true,false
progpedia/00000042/ACCEPTED/00113_00001/Prob09.java,100.0000,100.0000,88.8900,8.56,8.95,15.45,false,false
progpedia/00000042/ACCEPTED/00132_00001/p09.java,100.0000,100.0000,86.7900,6.25,5.63,8.14,false,false
progpedia/00000042/ACCEPTED/00005_00003/CobMin.java,100.0000,100.0000,81.6700,7.42,5.92,8.02,false,false
progpedia/00000042/ACCEPTED/00053_00004/MinCoverage.java,100.0000,100.0000,0.0000,7.61,6.67,8.35,true,false
progpedia/00000042/ACCEPTED/00135_00001/Cobertura.java,100.0000,100.0000,91.3800,6.44,5.71,9.23,false,false
progpedia/00000042/ACCEPTED/00029_00001/D009.java,100.0000,100.0000,85.2300,9.79,9.57,22.35,false,false
progpedia/00000042/ACCEPTED/00062_00004/Cover.java,100.0000,100.0000,0.0000,7.86,6.59,7.97,true,false
progpedia/00000042/ACCEPTED/00107_00006/Cobertura.java,100.0000,100.0000,0.0000,8.48,7.19,8.49,true,false
progpedia/00000042/ACCEPTED/00006_00002/Prob10.java,100.0000,100.0000,91.0700,8.18,5.58,9.89,false,false
progpedia/00000042/ACCEPTED/00068_00001/CoberturaMinima.java,100.0000,100.0000,86.0000,6.06,5.35,7.69,false,false
progpedia/00000042/ACCEPTED/00017_00001/p09.java,100.0000,100.0000,91.0700,6.32,5.81,7.59,false,false
progpedia/00000042/ACCEPTED/00174_00001/Prob09.java,100.0000,100.0000,87.5000,6.30,5.30,7.39,false,false
progpedia/00000042/ACCEPTED/00113_00002/Prob09.java,100.0000,100.0000,89.5500,7.84,7.34,12.82,false,false
progpedia/00000042/ACCEPTED/00150_00001/CobMin.java,100.0000,100.0000,80.9500,12.84,13.54,20.10,false,false
progpedia/00000042/ACCEPTED/00182_00001/Minimo.java,100.0000,100.0000,79.6300,6.84,6.25,8.27,false,false
progpedia/00000042/ACCEPTED/00145_00001/Prob009.java,100.0000,100.0000,80.7200,9.95,7.77,10.81,false,false
progpedia/00000042/ACCEPTED/00166_00007/coberturaminima.java,100.0000,100.0000,80.0000,9.56,6.36,9.14,false,false
progpedia/00000042/ACCEPTED/00050_00001/prob10.java,100.0000,100.0000,0.0000,8.10,7.05,9.36,true,false
progpedia/00000042/ACCEPTED/00091_00001/p009.java,100.0000,100.0000,86.5400,8.40,8.16,12.68,false,false
progpedia/00000042/ACCEPTED/00142_00001/cobertura.java,100.0000,100.0000,0.0000,12.66,15.18,10.93,true,false
progpedia/00000042/ACCEPTED/00127_00001/Prob09.java,100.0000,100.0000,89.5500,12.63,11.23,23.56,false,false
progpedia/00000042/ACCEPTED/00076_00004/prob9.java,100.0000,100.0000,80.3000,6.88,7.16,10.52,false,false
progpedia/00000042/ACCEPTED/00143_00001/DAA_09.java,100.0000,100.0000,89.5800,6.48,6.04,25.74,false,false
progpedia/00000042/ACCEPTED/00117_00003/Prob09.java,100.0000,100.0000,0.0000,9.09,8.48,9.17,true,false
progpedia/00000042/ACCEPTED/00164_00004/coberturaminima.java,100.0000,100.0000,80.0000,6.38,6.18,8.26,false,false
progpedia/00000042/ACCEPTED/00030_00010/Prob09.java,100.0000,100.0000,0.0000,10.72,8.09,9.30,true,false
progpedia/00000042/ACCEPTED/00024_00002/Minimumcover.java,100.0000,100.0000,82.5400,6.77,6.18,8.09,false,false
progpedia/00000042/ACCEPTED/00128_00005/Cobertura.java,100.0000,100.0000,87.3600,9.79,9.76,17.03,false,false
progpedia/00000042/ACCEPTED/00169_00001/CobMin.java,100.0000,100.0000,86.2700,6.56,5.86,7.97,false,false
progpedia/00000042/ACCEPTED/00155_00001/Prob9.java,100.0000,100.0000,0.0000,8.83,6.90,8.46,true,false
progpedia/00000042/ACCEPTED/00177_00002/Cobertura.java,100.0000,100.0000,0.0000,14.30,12.10,18.21,true,false
progpedia/00000042/ACCEPTED/00206_00001/prob09.java,100.0000,100.0000,87.5000,7.44,5.49,7.65,false,false
progpedia/00000042/ACCEPTED/00173_00001/Prob9.java,100.0000,100.0000,90.1400,9.14,8.12,15.09,false,false
progpedia/00000042/ACCEPTED/00107_00001/Cobertura.java,100.0000,100.0000,91.3800,7.67,5.77,7.89,false,false
progpedia/00000042/ACCEPTED/00108_00002/Prob009.java,100.0000,100.0000,85.4800,8.39,5.95,8.65,false,false
progpedia/00000042/ACCEPTED/00016_00004/Cobertura.java,100.0000,100.0000,100.0000,5.81,5.76,10.38,false,false
progpedia/00000042/ACCEPTED/00202_00001/Cobertura.java,100.0000,100.0000,0.0000,9.17,8.63,9.51,true,false
progpedia/00000042/ACCEPTED/00081_00002/Prob9.java,100.0000,100.0000,0.0000,7.44,6.56,7.31,true,false
progpedia/00000042/ACCEPTED/00046_00002/Cobertura.java,100.0000,100.0000,0.0000,7.85,7.65,10.68,true,false
progpedia/00000042/ACCEPTED/00065_00002/prob9.java,100.0000,100.0000,85.7100,8.56,6.15,8.44,false,false
progpedia/00000042/ACCEPTED/00124_00001/DAA_009.java,100.0000,100.0000,87.2700,7.86,5.89,8.00,false,false
progpedia/00000042/ACCEPTED/00070_00004/Exec9.java,100.0000,100.0000,100.0000,9.61,9.71,16.57,false,false
progpedia/00000042/ACCEPTED/00189_00001/p09.java,100.0000,100.0000,86.7900,8.32,6.68,9.10,false,false
progpedia/00000042/ACCEPTED/00039_00001/CoberturaMinima.java,100.0000,100.0000,0.0000,7.37,6.83,7.85,true,false
progpedia/00000042/ACCEPTED/00201_00001/Prob9.java,100.0000,100.0000,0.0000,8.26,6.37,7.09,true,false
progpedia/00000042/ACCEPTED/00177_00003/Cobertura.java,100.0000,100.0000,0.0000,7.98,7.10,8.78,true,false
progpedia/00000042/ACCEPTED/00138_00001/cob_minima.java,100.0000,100.0000,75.8100,6.86,6.93,10.78,false,false
progpedia/00000042/ACCEPTED/00199_00001/prob9.java,100.0000,100.0000,88.1400,7.40,5.78,11.10,false,false
progpedia/00000042/ACCEPTED/00178_00001/CoberturaMinima.java,100.0000,100.0000,88.1400,6.45,5.88,62.70,false,false
progpedia/00000042/ACCEPTED/00030_00008/P10.java,100.0000,100.0000,87.8800,8.01,7.21,10.44,false,false
progpedia/00000042/ACCEPTED/00049_00001/prob10.java,100.0000,100.0000,0.0000,9.44,8.79,10.25,true,false
progpedia/00000042/ACCEPTED/00038_00002/P10.java,100.0000,100.0000,87.8800,7.21,7.48,10.22,false,false
progpedia/00000042/ACCEPTED/00134_00002/DAA9.java,100.0000,100.0000,100.0000,7.84,8.38,12.65,false,false
progpedia/00000042/ACCEPTED/00071_00004/Prob009.java,100.0000,100.0000,0.0000,7.04,7.16,8.63,true,false
progpedia/00000042/ACCEPTED/00196_00001/ex9.java,100.0000,100.0000,90.9100,6.93,5.50,8.35,false,false
progpedia/00000042/ACCEPTED/00194_00001/DAA9.java,100.0000,100.0000,0.0000,10.89,9.38,11.31,true,false
progpedia/00000042/ACCEPTED/00074_00001/prob10o.java,100.0000,100.0000,0.0000,12.11,11.68,14.27,true,false
progpedia/00000042/ACCEPTED/00087_00002/DAA009.java,100.0000,100.0000,87.3200,7.88,8.08,13.58,false,false
progpedia/00000042/ACCEPTED/00200_00001/Prob9.java,100.0000,100.0000,0.0000,6.97,6.03,6.63,true,false
progpedia/00000042/ACCEPTED/00115_00001/cobertura.java,100.0000,100.0000,100.0000,10.04,7.09,9.93,false,false
progpedia/00000042/ACCEPTED/00045_00005/Cobertura.java,100.0000,100.0000,86.5400,6.23,5.58,7.74,false,false
progpedia/00000042/ACCEPTED/00075_00006/prob10.java,100.0000,100.0000,0.0000,9.31,11.65,12.35,true,false
progpedia/00000042/ACCEPTED/00141_00001/Prob009.java,100.0000,100.0000,89.5800,7.84,5.39,7.90,false,false
progpedia/00000042/ACCEPTED/00140_00002/Cobertura009.java,100.0000,100.0000,90.9100,8.68,8.04,12.45,false,false
progpedia/00000042/ACCEPTED/00180_00001/testProb09.java,100.0000,100.0000,0.0000,9.45,7.77,8.92,true,false
progpedia/00000042/ACCEPTED/00043_00005/MinimalCoverage.java,100.0000,100.0000,86.0000,7.69,6.01,8.28,false,false
progpedia/00000042/ACCEPTED/00156_00001/Prob9.java,100.0000,100.0000,0.0000,7.97,6.47,8.17,true,false
progpedia/00000042/ACCEPTED/00092_00002/P009.java,100.0000,100.0000,0.0000,7.02,6.63,8.38,true,false
progpedia/00000042/ACCEPTED/00045_00006/Cobertura.java,100.0000,100.0000,86.5400,6.58,5.41,8.36,false,false
progpedia/00000042/ACCEPTED/00054_00005/CoberturaMinima.java,100.0000,100.0000,70.2000,11.09,11.55,16.82,false,false
progpedia/00000042/ACCEPTED/00083_00007/cobertura.java,100.0000,100.0000,0.0000,8.08,7.67,9.86,true,false
progpedia/00000042/ACCEPTED/00172_00002/prob9.java,100.0000,100.0000,0.0000,8.71,7.00,8.55,true,false
progpedia/00000042/ACCEPTED/00051_00002/lineCover.java,100.0000,100.0000,0.0000,7.18,6.60,8.43,true,false
