FileName,NoRemoval,SimpleRemoval,FullRemoval,RemovedSimpleTokens,RemovedFullTokens,RemovedManualTokens,TimeNoRemoval(ms),TimeSimpleRemoval(ms),TimeFullRemoval(ms),JavaLanguageFeatureNotSupported,CpgErrorException,RuntimeException,tokensSound,simpleRemovalSound,removalSound
aiGenerated/perplexityLabs/Project2.java,78.4800,78.4800,100.0000,0.0000,17.0000,17.0000,10.23,10.77,24.38,false,false,false,true,true,true
aiGenerated/perplexityLabs/Project3.java,74.6500,74.6500,100.0000,0.0000,18.0000,18.0000,11.82,11.71,19.59,false,false,false,true,true,true
aiGenerated/perplexityLabs/Project4.java,64.7100,64.7100,95.6500,0.0000,22.0000,24.0000,9.71,9.57,16.34,false,false,false,true,true,true
aiGenerated/geminiPlag/NetworkController.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,11.90,10.87,38.46,false,false,false,true,true,true
aiGenerated/geminiPlag/ServerProcessManager.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,16.60,16.60,53.75,false,false,false,true,true,true
aiGenerated/geminiPlag/GridOverseer.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,16.16,14.69,43.32,false,false,false,true,true,true
aiGenerated/grok/project1.java,84.4400,84.4400,0.0000,0.0000,45.0000,7.0000,11.80,11.53,13.26,true,false,false,true,true,true
aiGenerated/grok/project2.java,84.4400,84.4400,0.0000,0.0000,45.0000,7.0000,11.27,10.48,13.52,true,false,false,true,true,true
aiGenerated/grok/project3.java,53.1300,53.1300,100.0000,0.0000,15.0000,15.0000,11.25,12.20,11.69,false,false,false,true,true,true
aiGenerated/grok/project4.java,75.0000,75.0000,100.0000,0.0000,8.0000,8.0000,10.52,10.47,14.95,false,false,false,true,true,true
aiGenerated/grok/project5.java,48.0000,48.0000,100.0000,0.0000,26.0000,26.0000,11.81,12.22,19.24,false,false,false,true,true,true
aiGenerated/grok/project6.java,80.0700,80.8600,0.0000,3.0000,306.0000,61.0000,48.80,41.37,53.14,true,false,false,true,true,true
aiGenerated/grok/project7.java,84.6700,85.6100,0.0000,3.0000,274.0000,42.0000,33.68,37.29,50.07,true,false,false,true,true,true
aiGenerated/grok/project8.java,79.3500,79.3500,0.0000,0.0000,184.0000,38.0000,27.22,30.93,35.77,true,false,false,true,true,true
