FileName,NoRemoval,SimpleRemoval,FullRemoval,RemovedSimpleTokens,RemovedFullTokens,RemovedManualTokens,TimeNoRemoval(ms),TimeSimpleRemoval(ms),TimeFullRemoval(ms),JavaLanguageFeatureNotSupported,CpgErrorException,RuntimeException
progpedia/00000023/WRONG_ANSWER/00108_00004/main.java,100.0000,100.0000,85.9400,0.0000,44.0000,0.0000,21.49,23.98,34.28,false,false,false
progpedia/00000023/WRONG_ANSWER/00063_00001/negocio.java,100.0000,100.0000,92.6500,0.0000,10.0000,0.0000,13.56,15.39,16.24,false,false,false
progpedia/00000023/WRONG_ANSWER/00101_00001/negocio.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,11.54,10.55,12.33,false,false,false
progpedia/00000023/WRONG_ANSWER/00063_00004/negocio.java,100.0000,100.0000,91.3000,0.0000,12.0000,0.0000,12.43,13.96,19.05,false,false,false
progpedia/00000023/WRONG_ANSWER/00051_00014/NegElect.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,12.46,13.86,14.44,false,false,false
progpedia/00000034/ACCEPTED/00185_00002/prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.95,3.59,3.57,false,false,false
progpedia/00000034/ACCEPTED/00075_00001/aula203.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.35,3.16,5.03,false,false,false
progpedia/00000034/ACCEPTED/00049_00001/sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.57,3.15,3.81,false,false,false
progpedia/00000034/ACCEPTED/00157_00004/P03_Ordenando_Numeros.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,9.27,8.23,12.90,false,false,false
progpedia/00000034/ACCEPTED/00086_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.90,2.97,3.60,false,false,false
progpedia/00000034/ACCEPTED/00043_00001/ord.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.38,2.97,3.22,false,false,false
progpedia/00000034/ACCEPTED/00047_00002/sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.70,3.32,3.96,false,false,false
progpedia/00000034/ACCEPTED/00090_00001/OrdenarNumeros.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.79,4.01,6.37,false,false,false
progpedia/00000034/ACCEPTED/00160_00003/p3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.27,2.94,3.41,false,false,false
progpedia/00000034/ACCEPTED/00137_00001/testSort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.17,3.23,3.63,false,false,false
progpedia/00000034/ACCEPTED/00157_00002/P03_Ordenando_Numeros.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.84,3.74,5.24,false,false,false
progpedia/00000034/ACCEPTED/00148_00002/sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.49,3.43,3.14,false,false,false
progpedia/00000034/ACCEPTED/00177_00002/Prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.48,2.87,3.09,false,false,false
progpedia/00000034/ACCEPTED/00089_00002/ordenar.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.77,3.44,3.86,false,false,false
progpedia/00000034/ACCEPTED/00087_00003/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.16,6.38,6.48,false,false,false
progpedia/00000034/ACCEPTED/00176_00002/Prog03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.85,3.72,4.12,false,false,false
progpedia/00000034/ACCEPTED/00151_00003/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.39,2.88,3.16,false,false,false
progpedia/00000034/ACCEPTED/00124_00004/onn.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.22,4.54,7.93,false,false,false
progpedia/00000034/ACCEPTED/00066_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.53,3.15,4.08,false,false,false
progpedia/00000034/ACCEPTED/00139_00001/probl3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,2.91,2.49,2.86,false,false,false
progpedia/00000034/ACCEPTED/00102_00004/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.18,3.26,5.05,false,false,false
progpedia/00000034/ACCEPTED/00143_00001/Prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.96,3.15,3.34,false,false,false
progpedia/00000034/ACCEPTED/00149_00004/prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.61,3.34,3.78,false,false,false
progpedia/00000034/ACCEPTED/00176_00003/Prog03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.18,3.43,3.65,false,false,false
progpedia/00000034/ACCEPTED/00175_00005/Ordenar.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.47,3.39,3.37,false,false,false
progpedia/00000034/ACCEPTED/00072_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.95,3.09,4.89,false,false,false
progpedia/00000034/ACCEPTED/00195_00002/prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.67,2.70,2.92,false,false,false
progpedia/00000034/ACCEPTED/00143_00002/Prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.62,2.67,2.93,false,false,false
progpedia/00000034/ACCEPTED/00139_00002/probl3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.30,2.66,3.12,false,false,false
progpedia/00000034/ACCEPTED/00102_00003/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.98,2.72,3.23,false,false,false
progpedia/00000034/ACCEPTED/00176_00001/Prog03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.79,3.31,3.79,false,false,false
progpedia/00000034/ACCEPTED/00145_00002/OrdenandoNumeros.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.33,3.44,3.60,false,false,false
progpedia/00000034/ACCEPTED/00077_00001/compara.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.15,6.29,8.48,false,false,false
progpedia/00000034/ACCEPTED/00166_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.31,3.36,5.39,false,false,false
progpedia/00000034/ACCEPTED/00178_00001/prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.32,3.45,4.05,false,false,false
progpedia/00000034/ACCEPTED/00166_00004/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.42,3.05,4.76,false,false,false
progpedia/00000034/ACCEPTED/00175_00001/Ordenar.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.35,3.28,3.39,false,false,false
progpedia/00000034/ACCEPTED/00166_00005/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.97,3.71,6.71,false,false,false
progpedia/00000034/ACCEPTED/00132_00007/sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.44,5.90,5.95,false,false,false
progpedia/00000034/ACCEPTED/00104_00003/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,7.21,4.98,5.86,false,false,false
progpedia/00000034/ACCEPTED/00145_00004/OrdenandoNumeros.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.85,3.74,4.61,false,false,false
progpedia/00000034/ACCEPTED/00087_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.58,2.72,2.92,false,false,false
progpedia/00000034/ACCEPTED/00030_00003/DAA_3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.83,3.14,3.53,false,false,false
progpedia/00000034/ACCEPTED/00147_00006/Ordenar_Nr.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.48,3.19,3.50,false,false,false
progpedia/00000034/ACCEPTED/00086_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.44,3.38,3.68,false,false,false
progpedia/00000034/ACCEPTED/00151_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.09,3.10,3.29,false,false,false
progpedia/00000034/ACCEPTED/00187_00001/Prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.14,3.49,3.88,false,false,false
progpedia/00000034/ACCEPTED/00099_00004/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.52,3.22,3.56,false,false,false
progpedia/00000034/ACCEPTED/00190_00001/ex3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.59,2.76,2.94,false,false,false
progpedia/00000034/ACCEPTED/00074_00002/Prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.81,3.60,3.81,false,false,false
progpedia/00000034/ACCEPTED/00178_00003/prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.13,3.40,3.71,false,false,false
progpedia/00000034/ACCEPTED/00192_00001/p03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.82,2.95,3.48,false,false,false
progpedia/00000034/ACCEPTED/00041_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.77,3.43,3.72,false,false,false
progpedia/00000034/ACCEPTED/00143_00005/Prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.21,3.13,4.23,false,false,false
progpedia/00000034/ACCEPTED/00194_00001/Prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,6.81,7.10,9.12,false,false,false
progpedia/00000034/ACCEPTED/00139_00006/Probl3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.22,3.19,3.64,false,false,false
progpedia/00000034/ACCEPTED/00108_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.67,5.03,5.25,false,false,false
progpedia/00000034/ACCEPTED/00177_00003/Prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.05,3.15,3.46,false,false,false
progpedia/00000034/ACCEPTED/00087_00004/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.59,3.03,3.38,false,false,false
progpedia/00000034/ACCEPTED/00091_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.63,3.86,3.96,false,false,false
progpedia/00000034/ACCEPTED/00026_00002/prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,6.80,5.57,6.34,false,false,false
progpedia/00000034/ACCEPTED/00186_00002/Prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.31,18.38,5.85,false,false,false
progpedia/00000034/ACCEPTED/00047_00001/sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.25,2.98,3.17,false,false,false
progpedia/00000034/ACCEPTED/00056_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.53,2.99,3.35,false,false,false
progpedia/00000034/ACCEPTED/00093_00002/SortNumbers.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.15,6.45,4.86,false,false,false
progpedia/00000034/ACCEPTED/00031_00003/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.34,3.05,3.36,false,false,false
progpedia/00000034/ACCEPTED/00177_00001/Prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.47,2.98,3.23,false,false,false
progpedia/00000034/ACCEPTED/00182_00001/sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.66,3.78,3.82,false,false,false
progpedia/00000034/ACCEPTED/00171_00002/Problema3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.31,2.94,3.10,false,false,false
progpedia/00000034/ACCEPTED/00166_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.00,3.43,7.73,false,false,false
progpedia/00000034/ACCEPTED/00107_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.13,3.71,6.53,false,false,false
progpedia/00000034/ACCEPTED/00124_00008/p03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.53,2.69,2.84,false,false,false
progpedia/00000034/ACCEPTED/00069_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.16,3.62,3.74,false,false,false
progpedia/00000034/ACCEPTED/00102_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.22,3.00,3.30,false,false,false
progpedia/00000034/ACCEPTED/00089_00001/ordenar.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.56,3.17,3.47,false,false,false
progpedia/00000034/ACCEPTED/00038_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.62,3.38,5.12,false,false,false
progpedia/00000034/ACCEPTED/00171_00003/Problema3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.68,3.30,4.23,false,false,false
progpedia/00000034/ACCEPTED/00167_00002/prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.77,2.79,2.95,false,false,false
progpedia/00000034/ACCEPTED/00059_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.07,3.54,4.01,false,false,false
progpedia/00000034/ACCEPTED/00088_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.02,2.94,3.29,false,false,false
progpedia/00000034/ACCEPTED/00132_00008/sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,6.16,8.98,6.53,false,false,false
progpedia/00000034/ACCEPTED/00055_00001/thesorting.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,7.79,7.51,9.99,false,false,false
progpedia/00000034/ACCEPTED/00104_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.60,5.33,5.84,false,false,false
progpedia/00000034/ACCEPTED/00160_00004/p3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.61,2.76,3.17,false,false,false
progpedia/00000034/ACCEPTED/00171_00004/Problema3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.33,2.97,3.20,false,false,false
progpedia/00000034/ACCEPTED/00099_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,2.99,4.10,4.05,false,false,false
progpedia/00000034/ACCEPTED/00178_00002/prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.68,2.79,3.02,false,false,false
progpedia/00000034/ACCEPTED/00175_00002/Ordenar.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.65,3.02,3.29,false,false,false
progpedia/00000034/ACCEPTED/00003_00012/prat02.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,10.87,10.74,10.51,false,false,false
progpedia/00000034/ACCEPTED/00066_00010/Ordena.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.48,3.15,4.09,false,false,false
progpedia/00000034/ACCEPTED/00077_00002/compara.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.13,7.04,4.92,false,false,false
progpedia/00000034/ACCEPTED/00163_00002/DAA3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.76,3.39,3.73,false,false,false
progpedia/00000034/ACCEPTED/00070_00001/moo03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.79,3.17,3.76,false,false,false
progpedia/00000034/ACCEPTED/00151_00004/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.64,3.32,4.10,false,false,false
progpedia/00000034/ACCEPTED/00074_00003/Prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.80,4.08,4.28,false,false,false
progpedia/00000034/ACCEPTED/00149_00002/prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.37,2.86,3.52,false,false,false
progpedia/00000034/ACCEPTED/00171_00005/Problema3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.40,3.37,3.80,false,false,false
progpedia/00000034/ACCEPTED/00148_00003/sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.77,3.57,4.23,false,false,false
progpedia/00000034/ACCEPTED/00183_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,6.21,4.76,6.50,false,false,false
progpedia/00000034/ACCEPTED/00140_00007/ordnu.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.38,5.47,6.40,false,false,false
progpedia/00000034/ACCEPTED/00106_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.36,3.32,5.28,false,false,false
progpedia/00000034/ACCEPTED/00122_00004/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.04,3.35,3.67,false,false,false
progpedia/00000034/ACCEPTED/00171_00006/Problema3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.86,3.47,3.90,false,false,false
progpedia/00000034/ACCEPTED/00168_00006/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.44,3.94,4.39,false,false,false
progpedia/00000034/ACCEPTED/00106_00004/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.56,3.53,4.20,false,false,false
progpedia/00000034/ACCEPTED/00149_00001/prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.08,2.72,3.04,false,false,false
progpedia/00000034/ACCEPTED/00175_00003/Ordenar.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.49,3.23,5.19,false,false,false
progpedia/00000034/ACCEPTED/00157_00003/P03_Ordenando_Numeros.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.92,3.27,5.27,false,false,false
progpedia/00000034/ACCEPTED/00132_00005/sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,6.69,5.76,6.88,false,false,false
progpedia/00000034/ACCEPTED/00025_00004/Ordenando_Numeros.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,6.28,4.47,4.73,false,false,false
progpedia/00000034/ACCEPTED/00124_00001/onn.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.48,2.91,4.77,false,false,false
progpedia/00000034/ACCEPTED/00087_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.73,2.79,3.00,false,false,false
progpedia/00000034/ACCEPTED/00167_00004/prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.56,3.24,3.56,false,false,false
progpedia/00000034/ACCEPTED/00103_00001/orden.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.21,3.50,12.34,false,false,false
progpedia/00000034/ACCEPTED/00165_00001/ordering.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.30,2.93,3.20,false,false,false
progpedia/00000034/ACCEPTED/00108_00003/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.69,3.46,3.60,false,false,false
progpedia/00000034/ACCEPTED/00027_00001/prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.83,2.91,3.21,false,false,false
progpedia/00000034/ACCEPTED/00122_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.34,3.69,3.77,false,false,false
progpedia/00000034/ACCEPTED/00186_00001/Prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.02,4.89,6.74,false,false,false
progpedia/00000034/ACCEPTED/00189_00002/Prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.27,3.48,6.54,false,false,false
progpedia/00000034/ACCEPTED/00122_00005/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.78,3.43,4.31,false,false,false
progpedia/00000034/ACCEPTED/00168_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.96,3.76,4.18,false,false,false
progpedia/00000034/ACCEPTED/00027_00002/prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.28,3.76,4.79,false,false,false
progpedia/00000034/ACCEPTED/00033_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,6.21,3.95,4.37,false,false,false
progpedia/00000034/ACCEPTED/00191_00001/Ex3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,8.96,8.11,8.37,false,false,false
progpedia/00000034/ACCEPTED/00147_00004/Ordenar_Nr.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.42,3.01,3.31,false,false,false
progpedia/00000034/ACCEPTED/00021_00005/MergeSort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,12.25,10.62,13.69,false,false,false
progpedia/00000034/ACCEPTED/00148_00005/sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.63,3.68,4.04,false,false,false
progpedia/00000034/ACCEPTED/00023_00002/Prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.56,3.84,4.28,false,false,false
progpedia/00000034/ACCEPTED/00073_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.32,2.98,3.14,false,false,false
progpedia/00000034/ACCEPTED/00163_00001/DAA3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.96,3.05,3.40,false,false,false
progpedia/00000034/ACCEPTED/00088_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.01,3.70,4.29,false,false,false
progpedia/00000034/ACCEPTED/00090_00002/OrdenarNumeros.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.01,3.82,5.71,false,false,false
progpedia/00000034/ACCEPTED/00021_00006/MergeSort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,11.25,10.15,14.82,false,false,false
progpedia/00000034/ACCEPTED/00124_00002/onn.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.28,3.16,5.11,false,false,false
progpedia/00000034/ACCEPTED/00175_00006/Ordenar.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.33,3.57,5.07,false,false,false
progpedia/00000034/ACCEPTED/00111_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.65,3.84,3.93,false,false,false
progpedia/00000034/ACCEPTED/00113_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.98,3.12,3.37,false,false,false
progpedia/00000034/ACCEPTED/00148_00001/sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.07,2.94,3.38,false,false,false
progpedia/00000034/ACCEPTED/00182_00002/sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,6.20,4.19,4.99,false,false,false
progpedia/00000034/ACCEPTED/00050_00004/ex3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.40,3.25,3.70,false,false,false
progpedia/00000034/ACCEPTED/00023_00001/Prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.92,3.57,3.58,false,false,false
progpedia/00000034/ACCEPTED/00066_00003/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.43,4.07,4.29,false,false,false
progpedia/00000034/ACCEPTED/00026_00001/prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.25,3.07,3.48,false,false,false
progpedia/00000034/ACCEPTED/00056_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.73,3.35,3.80,false,false,false
progpedia/00000034/ACCEPTED/00168_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.38,3.14,3.79,false,false,false
progpedia/00000034/ACCEPTED/00143_00006/Prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,6.42,8.35,7.86,false,false,false
progpedia/00000034/ACCEPTED/00168_00005/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.88,3.72,4.32,false,false,false
progpedia/00000034/ACCEPTED/00145_00006/OrdenandoNumeros.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.59,4.09,4.13,false,false,false
progpedia/00000034/ACCEPTED/00147_00007/Ordenar_Nr.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.31,3.48,4.77,false,false,false
progpedia/00000034/ACCEPTED/00031_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.74,2.99,3.39,false,false,false
progpedia/00000034/ACCEPTED/00122_00002/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.56,3.12,3.53,false,false,false
progpedia/00000034/ACCEPTED/00175_00004/Ordenar.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.16,2.93,5.03,false,false,false
progpedia/00000034/ACCEPTED/00074_00001/Prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.01,2.94,3.14,false,false,false
progpedia/00000034/ACCEPTED/00021_00007/QuickSortTeste.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,8.96,8.67,13.97,false,false,false
progpedia/00000034/ACCEPTED/00056_00003/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.93,3.44,3.87,false,false,false
progpedia/00000034/ACCEPTED/00106_00003/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.03,3.78,5.81,false,false,false
progpedia/00000034/ACCEPTED/00196_00001/sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.84,4.09,4.27,false,false,false
progpedia/00000034/ACCEPTED/00149_00005/prob3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.68,3.84,4.59,false,false,false
progpedia/00000034/ACCEPTED/00143_00004/Prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.74,3.35,3.31,false,false,false
progpedia/00000034/ACCEPTED/00147_00005/Ordenar_Nr.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.52,3.00,3.43,false,false,false
progpedia/00000034/ACCEPTED/00145_00001/OrdenandoNumeros.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.40,3.35,5.18,false,false,false
progpedia/00000034/ACCEPTED/00132_00006/sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.89,6.15,6.35,false,false,false
progpedia/00000034/ACCEPTED/00172_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.50,3.44,3.73,false,false,false
progpedia/00000034/ACCEPTED/00139_00008/Probl3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.18,3.31,3.70,false,false,false
progpedia/00000034/ACCEPTED/00190_00002/ex3.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.31,3.53,3.75,false,false,false
progpedia/00000034/ACCEPTED/00043_00002/ord.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.39,3.55,4.81,false,false,false
progpedia/00000034/ACCEPTED/00099_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.36,3.12,3.08,false,false,false
progpedia/00000034/ACCEPTED/00136_00002/testSort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.34,3.07,3.40,false,false,false
progpedia/00000034/ACCEPTED/00126_00001/Prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,3.10,2.80,3.13,false,false,false
progpedia/00000034/ACCEPTED/00105_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.54,3.47,4.36,false,false,false
progpedia/00000034/ACCEPTED/00069_00001/Sort.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,4.04,3.48,3.38,false,false,false
progpedia/00000034/ACCEPTED/00126_00002/Prob03.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,5.03,3.10,4.83,false,false,false
